Date,Time,MC%,Drop
6/20/2020,7:45,8.9,4
6/20/2020,9:45,9,3.17
6/20/2020,11:45,9,4.33
6/20/2020,13:45,8.8,3.33
6/20/2020,13:45,8.6,3.42
6/20/2020,21:45,9.1,4.42
6/20/2020,21:45,9,4.08
6/20/2020,23:45,9.1,4.17
6/20/2020,23:45,9.1,3.67
6/20/2020,23:45,8.9,4
6/21/2020,3:45,9.1,5.42
6/21/2020,5:45,9.6,7.67
6/21/2020,5:45,9.4,6.5
6/21/2020,7:45,9,4.42
6/21/2020,7:45,8.7,5.33
6/21/2020,11:45,9.4,6
6/21/2020,11:45,9,4.92
6/21/2020,11:45,9.2,4.83
6/21/2020,15:45,8.9,5.25
6/21/2020,15:45,9,5.5
6/21/2020,15:45,9,5.58
6/21/2020,17:45,9,5
6/21/2020,17:45,9,4.92
3/20/2020,3:45,8.5,4.92
3/20/2020,7:45,,
3/20/2020,9:45,8.7,3.42
3/20/2020,15:45,9,3.33
3/21/2020,3:45,8.9,3.75
3/21/2020,3:45,8.7,3.75
3/21/2020,7:45,8.6,5.08
3/21/2020,7:45,8.9,4.75
3/21/2020,7:45,8.7,4.33
3/21/2020,7:45,8.6,4.42
3/21/2020,9:45,8.6,5.33
3/21/2020,9:45,8.6,4.42
3/21/2020,9:45,8.8,4.5
3/21/2020,19:45,8.9,2.75
3/21/2020,21:45,9.1,4.58
3/21/2020,21:45,8.8,3.92
3/21/2020,23:45,9,5.25
3/22/2020,1:45,9,3.08
3/22/2020,1:45,9,4.17
3/22/2020,3:45,9.2,4.83
3/22/2020,7:45,9.1,4.17
3/22/2020,9:45,9,4.17
3/22/2020,9:45,9.2,4.25
3/22/2020,9:45,8.9,3.83
3/22/2020,11:45,8.9,4.5
3/22/2020,13:45,9.5,4.17
3/22/2020,13:45,9.3,4.17
3/22/2020,15:45,9,3.75
3/22/2020,15:45,9,3.83
3/22/2020,19:45,9,3.58
3/22/2020,19:45,8.6,3.33
3/22/2020,19:45,8.7,3.33
3/22/2020,21:45,9.1,4.25
3/22/2020,23:45,8.7,3.08
3/23/2020,1:45,8.8,4.67
3/23/2020,1:45,9.1,4.17
3/23/2020,1:45,9,5.75
3/23/2020,7:45,8.9,5.08
3/23/2020,15:45,8.8,3.92
3/23/2020,19:45,9.1,3.67
3/23/2020,21:45,9.1,3.42
3/23/2020,21:45,8.9,4.25
7/22/2020,5:45,9.4,3.67
7/22/2020,5:45,9.3,4
7/22/2020,5:45,9,3.58
7/22/2020,7:45,8.6,1.92
7/22/2020,7:45,9.6,3.5
7/22/2020,7:45,8.6,3.67
7/22/2020,11:45,8.8,3.33
7/22/2020,15:45,8.9,3.67
7/22/2020,15:45,8.9,3.75
7/22/2020,15:45,8.6,3.75
7/22/2020,17:45,8.7,2.5
7/22/2020,17:45,8.8,3.25
7/22/2020,17:45,8.8,3.08
7/22/2020,19:45,9,3.67
7/22/2020,19:45,9.2,3.75
7/22/2020,19:45,9.1,3.92
7/23/2020,1:45,8.9,3.08
7/23/2020,3:45,9,2.67
7/23/2020,3:45,9,2.42
7/23/2020,3:45,9.2,2.83
7/23/2020,5:45,9.5,3.92
7/23/2020,7:45,8.6,3.25
7/23/2020,9:40,,
7/23/2020,9:45,9,3.25
7/23/2020,11:45,9.3,4.08
7/23/2020,11:45,9.1,5.5
7/23/2020,11:45,9.2,5.5
7/23/2020,15:45,8.9,3.33
7/23/2020,15:45,9,3.83
7/23/2020,17:45,9,4.17
7/23/2020,17:45,9.1,3.67
7/23/2020,19:45,8.2,2.58
7/23/2020,19:45,8.8,2.92
7/24/2020,1:45,9.1,4.08
7/24/2020,1:45,9.3,3.67
7/24/2020,3:45,8.6,3.5
7/24/2020,3:45,8.7,3.42
7/24/2020,11:45,9.3,3.5
7/24/2020,15:45,8.8,3.75
7/24/2020,15:45,8.9,3.92
7/24/2020,17:45,9,3.83
6/21/2020,19:45,9.2,5
6/21/2020,19:45,9.1,4.83
6/21/2020,21:45,8.8,4.08
6/21/2020,21:45,9.1,3.08
6/21/2020,21:45,9,3.83
6/21/2020,23:45,9.1,5.33
6/22/2020,3:45,9,4
6/22/2020,3:45,9.1,4.17
6/22/2020,3:45,9.2,4.5
6/22/2020,5:45,9.3,4
6/22/2020,5:45,9.2,3.67
6/22/2020,5:45,9.2,3.83
6/22/2020,7:45,9.1,5.92
6/22/2020,7:45,9.1,6.25
6/22/2020,7:45,9.3,6.75
6/22/2020,9:45,9.1,5.25
6/22/2020,11:45,9,5
6/22/2020,11:45,9.5,6.5
6/22/2020,11:45,9.1,5.17
6/22/2020,15:45,9,4.92
6/22/2020,15:45,9.3,5
6/22/2020,15:45,9.3,4.5
6/22/2020,17:45,8.9,5.17
6/22/2020,17:45,9.1,5.17
6/22/2020,17:45,9.1,4.5
6/22/2020,19:45,8,2
6/22/2020,19:45,8.4,2.33
6/22/2020,19:45,8.2,2.42
6/22/2020,21:45,9.4,2.75
6/23/2020,1:45,9.3,3.83
6/23/2020,5:45,9,3.5
6/23/2020,7:45,8.5,2.67
6/23/2020,7:45,8.7,2.5
6/24/2020,5:45,8.2,3.33
6/24/2020,5:45,8.1,2.5
6/24/2020,5:45,8.6,3.17
6/24/2020,5:45,8.6,3.08
6/24/2020,7:45,9.4,4
6/24/2020,7:45,9.2,4.5
6/24/2020,11:45,8.9,6.08
6/24/2020,11:45,9.2,4.33
3/23/2020,21:45,9,4
3/23/2020,23:45,8.9,3.83
3/24/2020,1:45,9.3,5.58
3/24/2020,1:45,9.2,5
3/24/2020,3:45,9.1,4.67
3/24/2020,3:45,9.1,4.5
3/24/2020,7:45,8.7,3.58
3/24/2020,11:45,9.4,4.5
3/24/2020,11:45,9,4.58
3/24/2020,15:45,8.9,2.92
3/24/2020,15:45,9.1,3.5
3/24/2020,19:45,9.1,3.58
3/24/2020,19:45,8.8,3.58
3/24/2020,21:45,8.7,3.5
3/24/2020,21:45,8.5,3.92
3/24/2020,23:45,9.3,3
3/24/2020,23:45,9.3,4.25
3/24/2020,23:45,8.9,4.58
3/25/2020,7:45,9.3,3.92
3/25/2020,7:45,8.9,4.08
3/25/2020,7:45,9.5,4.25
3/25/2020,7:45,9.1,4.08
3/25/2020,13:45,9.3,6.33
3/25/2020,13:45,8.9,5.33
3/25/2020,15:45,9.5,4.42
3/25/2020,15:45,9.5,4.33
3/25/2020,15:45,9.2,4.42
3/25/2020,21:45,9,4
3/25/2020,23:45,8.7,3.5
3/25/2020,23:45,8.7,2.92
3/26/2020,1:45,9.3,5.67
3/26/2020,3:45,8.9,4.33
3/26/2020,3:45,9.1,3.67
3/26/2020,7:45,9.2,4.17
3/26/2020,9:45,9,4.67
3/26/2020,9:45,8.8,4.5
3/26/2020,9:50,,
3/26/2020,9:50,,
3/26/2020,13:45,9.1,4.08
3/26/2020,15:45,9,4.75
3/26/2020,15:45,8.9,4
3/26/2020,15:45,9,3.83
7/24/2020,17:45,8.8,3.33
7/24/2020,17:45,8.9,4.33
7/24/2020,19:45,8.5,2.67
7/24/2020,19:45,8.7,2.67
7/24/2020,19:45,8.7,2.92
7/24/2020,23:45,8.3,2.5
7/25/2020,1:45,9.2,3.67
7/25/2020,3:45,8.6,3.33
7/25/2020,3:45,8.9,3.33
7/25/2020,5:45,9,2.58
7/25/2020,9:45,8.7,3.58
7/25/2020,9:45,9,4
7/25/2020,13:45,8.8,3.08
7/25/2020,15:45,8.8,2.75
7/25/2020,15:45,8.7,3
7/25/2020,15:45,8.9,3
7/25/2020,17:45,9.1,2.92
7/25/2020,17:45,9,3.08
7/25/2020,17:45,8.8,3.25
7/25/2020,19:45,9.2,3.83
7/25/2020,19:45,8.9,4.33
7/25/2020,19:45,9.1,3.5
7/25/2020,21:45,8.5,3.92
7/25/2020,23:45,8.8,2.5
7/26/2020,1:45,9,4.08
7/26/2020,3:45,9.3,2.67
7/26/2020,3:45,9.4,2.67
7/26/2020,3:45,9.1,3
7/26/2020,9:45,9,4.25
7/26/2020,9:45,9,4.17
7/26/2020,13:45,9.5,3.58
7/26/2020,21:45,8.5,3.17
7/26/2020,21:45,8.7,3.25
7/26/2020,23:45,9,4.25
7/26/2020,23:45,9.2,4.25
7/27/2020,1:45,9.2,3.83
7/27/2020,1:45,9.5,3.83
7/27/2020,1:45,9.7,3.92
7/27/2020,5:45,8.8,2.92
7/27/2020,7:45,8.6,3.5
7/27/2020,7:45,8.8,3.75
7/27/2020,7:45,8.6,3.58
6/24/2020,15:45,9.2,4.92
6/24/2020,17:45,8.6,4.33
6/24/2020,17:45,9,3.92
6/24/2020,19:45,9.1,5.5
6/24/2020,19:45,9,5.25
6/24/2020,21:45,9.2,3.42
6/24/2020,21:45,9,3.17
6/24/2020,21:45,9,3
6/24/2020,23:45,8.9,6.67
6/25/2020,3:45,9,4.83
6/25/2020,5:45,9.5,5.67
6/25/2020,5:45,9.6,5.33
6/25/2020,5:45,9,5.75
6/25/2020,7:45,8.7,3.67
6/25/2020,7:45,8.9,4.58
6/25/2020,7:45,9,5
6/25/2020,9:45,9.7,7.25
6/25/2020,9:45,,
6/25/2020,11:45,8.9,5.67
6/25/2020,11:45,8.8,4.92
6/25/2020,11:45,8.7,5.25
6/25/2020,15:45,8.9,4
6/25/2020,15:45,8.7,3.75
6/25/2020,17:45,10,6.58
6/25/2020,17:45,9.8,4.17
6/25/2020,19:45,9.4,4.75
6/25/2020,19:45,9,4
6/25/2020,21:45,9,2.92
6/26/2020,3:45,8.6,4.17
6/26/2020,3:45,9,4.67
6/26/2020,5:45,9.1,3.92
6/26/2020,5:45,9.2,3.5
6/26/2020,5:45,9.1,3.33
6/26/2020,7:45,8.5,3.75
6/26/2020,9:45,9.3,4.83
6/26/2020,9:45,9.3,5.42
6/26/2020,13:45,9.2,4
6/26/2020,15:45,8.3,2.83
6/26/2020,15:45,8.7,3.42
6/26/2020,15:45,8.8,2.58
6/26/2020,17:45,9.2,3.75
3/26/2020,19:45,8.9,4.5
3/26/2020,19:45,9.2,4
3/26/2020,19:45,9,4.17
3/26/2020,21:45,9.3,5.17
3/26/2020,23:45,9.1,3.83
3/27/2020,1:45,8.6,3.08
3/27/2020,1:45,8.8,2.92
3/27/2020,1:45,8.9,3.33
3/27/2020,3:45,8.9,4
3/27/2020,3:45,9,3.58
3/28/2020,7:45,8.9,3
3/28/2020,7:50,,
3/28/2020,9:45,8.9,3.75
3/28/2020,11:45,9.2,4.42
3/28/2020,15:45,9.6,5.67
3/28/2020,15:45,9,5.25
3/28/2020,15:45,9.1,5.25
3/28/2020,19:45,8.8,3.83
3/28/2020,21:45,8.9,6.08
3/28/2020,21:45,9,5.17
3/28/2020,21:45,9,4.58
3/28/2020,23:45,9.2,4.25
3/29/2020,1:45,8.9,5
3/29/2020,1:45,8.8,4.92
3/29/2020,1:45,8.8,4.67
3/29/2020,3:45,9,5.17
3/29/2020,9:45,9.3,5.25
3/29/2020,11:45,9.4,5.17
3/29/2020,11:45,9.6,6.25
3/29/2020,15:45,8.7,3
3/29/2020,15:45,9.1,3.58
3/29/2020,19:45,9.1,3.75
3/29/2020,19:45,9.1,4.58
3/29/2020,19:45,9.1,3.25
3/29/2020,21:45,9,4.83
3/29/2020,21:45,9,6.25
3/29/2020,23:45,8.8,4.5
3/29/2020,23:45,8.8,3.58
3/29/2020,23:45,8.4,3.92
3/30/2020,1:45,8.9,5.08
3/30/2020,1:45,9.2,4.17
3/30/2020,1:45,9.3,4.58
7/27/2020,11:45,9.5,4.67
7/27/2020,11:45,9.4,4.67
7/27/2020,15:45,9,4.67
7/27/2020,15:45,9,3.92
7/27/2020,17:45,9.2,4
7/27/2020,17:45,8.8,4
7/27/2020,19:45,9.5,3.42
7/27/2020,19:45,9.3,3
7/27/2020,21:45,9.3,3.58
7/27/2020,21:45,9.5,3.25
7/27/2020,21:45,9.3,3.5
7/28/2020,3:45,9.3,5.17
7/28/2020,3:45,9.4,5.17
7/28/2020,5:45,9,4.58
7/28/2020,5:45,9.5,4.67
7/28/2020,5:45,9.4,4.92
7/28/2020,7:45,8.9,4
7/28/2020,9:45,9.2,3.17
7/28/2020,11:45,9.2,4.42
7/28/2020,11:45,9.2,4
7/28/2020,15:45,9,4
7/28/2020,15:45,9.3,5.08
7/28/2020,17:45,9.3,3.92
7/28/2020,17:45,9.1,4.25
7/28/2020,19:45,8.9,4.08
7/28/2020,19:45,9,3.25
7/28/2020,19:45,8.9,3.33
7/28/2020,19:45,9.1,3.42
7/29/2020,5:45,9.2,4.92
7/29/2020,5:45,9.5,4.67
7/29/2020,7:45,9,5.67
7/29/2020,7:45,8.5,5.17
7/29/2020,11:45,8.2,2.33
7/29/2020,15:45,8.9,3.75
7/29/2020,17:45,9.1,3.5
7/29/2020,19:45,9.5,3.25
7/29/2020,21:45,9.1,3.08
7/29/2020,21:45,8.8,3.92
7/29/2020,23:45,9.2,4.58
7/29/2020,23:45,9.5,5.33
7/30/2020,3:45,8.7,4.67
6/26/2020,17:45,8.8,4.33
6/26/2020,17:45,9.5,4
6/26/2020,19:45,9.3,3.58
6/26/2020,19:45,9.1,3.25
6/26/2020,19:45,9.5,3.08
6/26/2020,23:45,8.9,5
6/27/2020,1:45,9.1,4.67
6/27/2020,1:45,9.2,4.33
6/27/2020,1:45,9,4.17
6/27/2020,3:45,9,3.75
6/27/2020,3:45,8.9,4.33
6/27/2020,3:45,9.2,4.92
6/27/2020,9:45,8.7,4.17
6/27/2020,9:45,9,4.5
6/27/2020,13:45,8.8,4.75
6/27/2020,13:45,9.2,4.83
6/27/2020,15:45,9.1,4.17
6/27/2020,15:45,9.3,3.5
6/27/2020,15:45,9.3,4.17
6/27/2020,19:45,9,4.75
6/27/2020,19:45,9,4.33
6/27/2020,21:45,9,3.5
6/27/2020,23:45,9,4.25
6/28/2020,1:45,9.3,5
6/28/2020,1:45,9,5.58
6/28/2020,3:45,9.3,5.42
6/28/2020,7:45,9.3,4.83
6/28/2020,9:45,9,6.67
6/28/2020,9:45,9.8,6.83
6/28/2020,9:45,9.4,5.83
6/28/2020,11:45,8.5,4.58
6/28/2020,13:45,9.2,5.17
6/28/2020,13:45,9.2,4.17
6/28/2020,13:45,9.5,5.08
6/28/2020,17:45,9.1,5.25
6/28/2020,21:45,9.4,3.67
6/28/2020,21:45,9.5,4.25
6/28/2020,23:45,9.1,4.33
6/28/2020,23:45,9.1,5
6/28/2020,23:45,9,5.58
6/29/2020,1:45,9.1,5.17
6/29/2020,1:45,9.4,5.33
3/30/2020,3:45,8.9,5
3/30/2020,3:45,9.2,4.58
3/30/2020,9:45,9,5
3/30/2020,13:45,9.3,4.58
3/30/2020,15:45,9.3,4.42
3/30/2020,15:45,9.3,5.33
3/30/2020,19:45,9.1,4.83
3/31/2020,1:45,9.3,7.5
3/31/2020,1:45,9.1,7.08
3/31/2020,3:45,9.4,7
3/31/2020,7:45,9.1,5.75
3/31/2020,7:45,9.2,7
3/31/2020,7:45,9.2,7
3/31/2020,9:45,8.6,3.67
3/31/2020,9:45,8.8,4
3/31/2020,9:45,8.7,3.75
3/31/2020,15:45,9.1,4.25
3/31/2020,21:15,9.7,5.67
4/1/2020,1:45,9.1,5.5
4/1/2020,3:45,8.7,4.25
4/1/2020,3:45,8.8,4.25
4/1/2020,3:45,8.9,4.75
4/1/2020,7:45,8.9,4.25
4/1/2020,7:45,9,5.33
4/1/2020,15:45,8.8,4.42
4/1/2020,15:45,8.9,5.08
4/1/2020,15:45,9.2,4.58
4/1/2020,19:45,9,4.92
4/1/2020,19:45,8.7,4.17
4/2/2020,23:45,8.9,5.58
4/3/2020,1:45,9.1,3.42
4/3/2020,3:45,8.7,4.25
4/3/2020,3:45,9,3.75
4/3/2020,7:45,8.9,3.83
4/3/2020,9:45,9.5,6.42
4/3/2020,11:45,8.9,4.42
4/3/2020,11:45,9.2,4.83
4/3/2020,13:45,9.3,4.33
4/3/2020,19:45,8.7,4.58
4/3/2020,19:45,8.9,5.42
4/3/2020,19:45,8.9,4.67
7/30/2020,5:45,9.4,4.42
7/30/2020,5:45,9.1,6.08
7/30/2020,7:45,8.6,4.33
7/30/2020,7:45,8.6,3.83
7/30/2020,7:45,8.4,3.83
7/30/2020,13:45,8.8,4
7/30/2020,13:45,9.1,3.17
7/30/2020,15:45,9.3,4.67
7/30/2020,15:45,9.2,3.92
7/30/2020,15:45,9.1,4.5
7/30/2020,17:45,9.4,4.08
7/30/2020,21:45,9.9,5.17
7/30/2020,23:45,9.7,3.83
7/30/2020,23:45,9.2,4.92
7/31/2020,1:45,9.2,4.17
7/31/2020,1:45,9,4.5
7/31/2020,1:45,9.1,4.92
7/31/2020,5:45,9.3,3.17
7/31/2020,9:45,9,3.67
7/31/2020,9:45,9.6,3.5
7/31/2020,13:45,8.8,4.67
7/31/2020,15:45,8.6,4.83
7/31/2020,15:45,9.1,4.58
7/31/2020,15:45,9,4.5
7/31/2020,17:45,9,4
7/31/2020,19:45,9,3.08
7/31/2020,19:45,8.6,4.25
7/31/2020,19:45,8.7,3.67
7/31/2020,23:45,8.3,3.75
7/31/2020,23:45,8.8,3.67
7/31/2020,23:45,8.6,4.25
8/1/2020,1:45,8.7,3.92
8/1/2020,1:45,8.6,3.92
8/1/2020,1:45,8.6,3.75
8/1/2020,9:45,9,4
8/1/2020,9:45,9.3,3.92
8/1/2020,9:45,9.2,3.83
8/1/2020,15:45,8.9,4.25
8/1/2020,15:45,9.1,4.58
6/29/2020,1:45,9.2,4.83
6/29/2020,5:45,8.7,5.58
6/29/2020,5:45,9.3,6.5
6/29/2020,7:45,8.6,4.25
6/29/2020,7:45,8.7,4.33
6/29/2020,9:45,9.2,4.75
6/29/2020,11:45,8.8,4.42
6/29/2020,11:45,8.9,3.92
6/29/2020,13:45,9.3,3.67
6/29/2020,15:45,9.3,4.83
6/29/2020,15:45,9.4,4.75
6/29/2020,17:45,8.4,3.25
6/29/2020,17:45,8.8,3.33
6/29/2020,17:45,8.4,2.75
6/29/2020,17:45,8.5,3.67
6/29/2020,19:45,9.6,4.58
6/29/2020,19:45,9.5,4.75
6/30/2020,1:45,9.3,3.42
6/30/2020,3:45,9,5.67
6/30/2020,3:45,9.5,6.33
6/30/2020,5:45,9.4,5.17
6/30/2020,9:45,9,5.25
6/30/2020,9:45,9.2,5.67
6/30/2020,13:45,9.3,3.58
6/30/2020,15:45,9.4,5.5
6/30/2020,15:45,9.2,6.25
6/30/2020,15:45,9.2,6.08
6/30/2020,17:45,9.2,4.5
6/30/2020,19:45,8.6,3.33
6/30/2020,19:45,8.7,2.75
6/30/2020,19:45,8.6,3.42
6/30/2020,23:45,9,3.25
7/1/2020,3:45,8.9,4.83
7/1/2020,3:45,9.1,5.5
7/1/2020,5:45,9,4.08
7/1/2020,5:45,9.2,3.75
7/1/2020,5:45,9.2,4.92
7/1/2020,7:45,8.9,3.5
7/1/2020,9:45,9.5,3.33
7/1/2020,11:45,9.3,5.33
7/2/2020,5:45,8.2,2.83
6/3/2020,19:45,8.9,3.42
6/3/2020,21:45,9,3.33
6/3/2020,23:45,9.2,3.33
6/3/2020,23:45,9.4,4.08
6/4/2020,3:45,9.3,4.75
6/4/2020,3:45,9.4,4.5
6/4/2020,5:45,9.4,5.58
6/4/2020,5:45,9.6,5.58
6/4/2020,5:45,9.7,5.42
6/4/2020,7:45,9.9,4.25
6/4/2020,7:45,9.5,4.67
6/4/2020,9:40,,
6/4/2020,9:40,,
6/4/2020,9:45,9.7,5.33
6/4/2020,9:45,9.9,5.58
6/4/2020,11:45,8.6,2.83
6/4/2020,13:45,8.7,2.92
6/4/2020,13:45,8.9,3.58
6/4/2020,15:45,8.9,4.67
6/4/2020,15:45,9.8,4
6/4/2020,17:45,9.2,4
6/4/2020,21:45,9.7,4.33
6/4/2020,21:45,9.3,5.75
6/4/2020,21:45,9.7,5.5
6/4/2020,23:45,9.1,4
6/5/2020,1:45,8.9,3.25
6/5/2020,1:45,8.6,4.25
6/5/2020,3:45,9,3.17
6/5/2020,3:45,8.8,3.67
6/5/2020,7:45,9.1,5.25
6/5/2020,9:45,9.3,4.08
6/5/2020,9:45,9.2,4.42
6/5/2020,11:45,9,2.67
6/5/2020,11:45,9.2,3.33
6/5/2020,11:45,9,3.33
6/5/2020,13:45,9.5,4.5
6/5/2020,13:45,9.4,4.92
6/5/2020,17:45,8.6,3.42
6/5/2020,17:45,8.6,3.5
6/5/2020,19:45,9.4,4.17
6/5/2020,19:45,9.4,3.92
4/3/2020,21:45,9.5,4.5
4/3/2020,21:45,9.5,4.58
4/4/2020,1:45,9.3,4.33
4/4/2020,1:45,9,4.67
4/4/2020,1:45,9,4.08
4/4/2020,3:45,8.8,3.58
4/4/2020,3:45,9.1,3.58
4/4/2020,3:45,9.1,3.92
4/4/2020,3:45,8.9,4.5
4/4/2020,7:45,9,4.75
4/4/2020,21:45,8.9,4.25
4/4/2020,21:45,9.5,4.75
4/4/2020,23:45,9,6.33
4/4/2020,23:45,9.2,5.58
4/4/2020,23:45,8.8,5.5
4/5/2020,3:45,9,4.33
4/5/2020,7:45,9.2,4.42
4/5/2020,7:50,,
4/5/2020,11:45,9,7.58
4/5/2020,11:45,9.6,4
4/5/2020,15:45,8.9,4.25
4/5/2020,15:45,8.9,4.92
4/5/2020,23:45,8.9,4.75
4/6/2020,1:45,8.9,4
4/6/2020,1:45,8.7,4.08
4/6/2020,1:45,8.9,3.83
4/6/2020,3:45,9.5,5.42
4/6/2020,3:45,9.1,4.83
4/6/2020,7:45,9.1,6.33
4/6/2020,9:45,9.3,5.83
4/6/2020,9:45,9.1,5.67
4/6/2020,11:45,9,4.25
4/6/2020,11:45,9.5,5.33
4/6/2020,13:45,9,4.17
4/6/2020,13:45,8.9,3.92
4/6/2020,19:45,8.9,6.25
4/6/2020,19:45,8.5,6.33
4/6/2020,19:45,8.5,6.5
4/6/2020,23:45,9.3,5
4/7/2020,1:45,9.5,5.33
4/7/2020,1:45,9,5.08
4/7/2020,1:45,9.3,4.58
8/1/2020,17:45,9.2,3.42
8/1/2020,17:45,9.1,3.92
8/1/2020,17:45,8.7,3.33
8/1/2020,19:45,9.3,3.83
8/1/2020,19:45,8.8,3.25
8/1/2020,19:45,9.1,3.17
8/1/2020,21:45,9.6,4.33
8/1/2020,21:45,9.6,5
8/1/2020,23:45,9.5,3.5
8/1/2020,23:45,9.3,3.42
8/2/2020,1:45,8.8,5.25
8/2/2020,1:45,8.8,5.08
8/2/2020,1:45,9.4,5.92
8/2/2020,1:45,9,4.58
8/2/2020,3:45,9.3,4.58
8/2/2020,3:45,9.2,4.5
8/2/2020,3:45,9.1,4.42
8/2/2020,5:45,9.4,4.08
8/2/2020,5:45,9.1,5.17
8/2/2020,7:45,9.3,3.08
8/2/2020,9:45,9.1,3.92
8/2/2020,9:45,9.1,4
8/2/2020,13:45,9.1,4.17
8/2/2020,15:45,8.7,3.25
8/2/2020,21:45,9.1,4.33
8/2/2020,23:45,8.7,1.92
8/2/2020,23:45,8.4,2.25
8/3/2020,1:45,8.8,3.83
8/4/2020,9:45,9.5,5.33
8/4/2020,9:45,9.6,5.5
8/4/2020,15:45,8.8,4.42
8/4/2020,15:45,9.1,3.25
8/4/2020,17:45,8.9,4.17
8/4/2020,17:45,9.3,3.83
8/4/2020,21:45,9.5,4.33
8/4/2020,21:45,9.2,4.17
8/4/2020,23:45,9.2,3.83
8/4/2020,23:45,9.2,4.08
8/4/2020,23:45,8.9,4.08
8/5/2020,1:45,9.5,3.67
7/2/2020,7:45,9.2,3.5
7/2/2020,7:45,8.6,3.83
7/2/2020,9:45,9.1,4.5
7/2/2020,11:45,8.8,3.83
7/2/2020,13:45,8.6,4.75
7/2/2020,13:45,9,4.5
7/2/2020,13:45,8.3,3.17
7/2/2020,17:45,8.9,5.08
7/2/2020,19:45,8.6,4.75
7/2/2020,21:45,9.3,3.25
7/2/2020,21:45,9.5,3.58
7/2/2020,23:45,8.5,3.33
7/2/2020,23:45,8.7,2.67
7/3/2020,1:40,8.8,3.83
7/3/2020,1:40,8.7,3.83
7/3/2020,5:45,9.1,3.75
7/3/2020,5:45,9.3,4.67
7/3/2020,7:45,9.1,3.92
7/3/2020,7:45,9,4.83
7/3/2020,11:45,8.7,3.75
7/3/2020,11:45,8.9,4.25
7/3/2020,13:45,9,3.58
7/3/2020,13:45,9.3,3.67
7/3/2020,13:45,9.2,4.5
7/3/2020,15:45,9.1,3.83
7/3/2020,17:45,8.8,3.25
7/3/2020,19:45,9.1,3.25
7/3/2020,21:45,9,3.58
7/3/2020,21:45,8.9,3.58
7/3/2020,21:45,8.9,3.75
7/3/2020,23:45,8.8,3.33
7/3/2020,23:45,8.7,4.08
7/4/2020,1:45,9.1,3.83
7/4/2020,1:45,9,3.83
7/4/2020,3:45,8.9,3.17
7/4/2020,7:45,8.9,3.25
7/4/2020,9:45,9.3,4
7/4/2020,9:45,9.3,4.92
7/4/2020,13:45,9.3,4.25
7/4/2020,13:45,8.8,4.42
7/4/2020,21:45,9.2,4.67
6/5/2020,21:45,9.1,2.92
6/5/2020,21:45,8.8,3.83
6/5/2020,21:45,8.7,3.83
6/5/2020,23:45,9.3,5
6/6/2020,1:45,9.1,3.92
6/6/2020,5:45,9.4,5.33
6/6/2020,5:45,9.5,5
6/6/2020,7:45,9.5,5.5
6/6/2020,7:45,9.4,5.58
6/6/2020,7:45,9.6,5.33
6/6/2020,9:45,8.9,2.92
6/6/2020,9:45,9.2,3.33
6/6/2020,9:45,9.5,3.5
6/6/2020,11:45,9.3,3.92
6/6/2020,17:45,9.2,4.25
6/6/2020,17:45,9.3,4.42
6/6/2020,17:45,9.6,4.17
6/6/2020,19:45,9.4,4.5
6/6/2020,19:45,9.5,6.92
6/6/2020,21:45,8.7,4.5
6/6/2020,23:45,9.3,3.42
6/7/2020,1:45,9.4,4.42
6/7/2020,1:45,9.4,5.58
6/7/2020,1:45,10.1,5.25
6/7/2020,3:45,9,3.67
6/7/2020,3:45,9.1,4.25
6/7/2020,7:45,9,4.33
6/7/2020,15:45,9,5.67
6/7/2020,15:45,9.1,5
6/7/2020,17:35,8.5,4.25
6/7/2020,19:45,9,3.17
6/7/2020,21:45,9.2,5.5
6/7/2020,21:45,9.4,5.42
6/7/2020,23:45,9,4.58
6/7/2020,23:45,10.2,4.33
6/7/2020,23:45,9,4.42
6/8/2020,1:45,9.3,3
6/8/2020,1:45,9.9,4.08
6/8/2020,3:45,9.4,5.17
6/8/2020,5:45,8.6,3.33
8/5/2020,1:45,9.3,4.5
8/5/2020,1:45,9.1,4.17
8/5/2020,3:45,9.5,4.83
8/5/2020,5:45,9.3,3.42
8/5/2020,5:45,9.5,3.25
8/5/2020,7:45,8.9,4.17
8/5/2020,7:45,8.8,4.67
8/5/2020,13:45,9.2,4.92
8/5/2020,13:45,8.9,3.08
8/6/2020,7:45,8.4,3.08
8/6/2020,11:30,,
8/6/2020,17:45,9.2,4.25
8/6/2020,17:45,8.9,4
8/6/2020,17:45,9.3,4.67
8/6/2020,19:45,9.2,4.17
8/6/2020,19:45,9.3,4.25
8/6/2020,21:45,9.8,3.33
8/6/2020,21:45,9.1,5.08
8/7/2020,1:45,9.3,3.33
8/7/2020,5:45,9.4,5.25
8/7/2020,7:45,9.2,5.92
8/7/2020,7:45,9.2,6.58
8/7/2020,7:45,9,4.92
8/7/2020,9:45,9,3.25
8/7/2020,9:45,9.2,3.17
8/7/2020,9:45,8.6,3.33
8/7/2020,11:45,9.6,4.33
8/7/2020,15:45,8.7,4.42
8/7/2020,19:45,8.7,3.17
8/7/2020,19:45,8.6,3.17
8/7/2020,19:45,8.7,3.33
8/7/2020,21:45,8.8,5.67
8/7/2020,21:45,9.2,5.25
8/7/2020,21:45,9.1,5.42
8/7/2020,23:45,8.9,4.17
8/7/2020,23:45,9.9,4.92
